ticker,market,name,adv,adv_days,close,market_cap,rank,as_of
005930,KOSPI,,1304839563489.5,20,71200.0,425048517560000.0,1,2024-02-29
468760,KOSDAQ,,578487134905.0,1,2230.0,9455200000.0,2,2024-02-29
000660,KOSPI,,499569363129.6,20,125900.0,91655497753500.0,3,2024-02-29
450080,KOSPI,,408554048115.0,20,131800.0,8992313064400.0,4,2024-02-29
443670,KOSDAQ,,363244657782.5,4,16820.0,356533977320.0,5,2024-02-29
278470,KOSPI,,356988021500.0,1,298000.0,2260144644000.0,6,2024-02-29
247540,KOSDAQ,,310297121325.0,20,308500.0,30171714624000.0,7,2024-02-29
086520,KOSDAQ,,291986187450.0,20,658000.0,17521005544000.0,8,2024-02-29
005490,KOSPI,,285655027062.5,20,460500.0,38945051415000.0,9,2024-02-29
080220,KOSDAQ,,272421676786.5,20,7410.0,255221392530.0,10,2024-02-29
065350,KOSDAQ,,258827454695.0,20,37350.0,1026525457800.0,11,2024-02-29
348370,KOSDAQ,,250957184905.0,20,68400.0,1112930586000.0,12,2024-02-29
005380,KOSPI,,244483145473.35,20,181400.0,38371815188400.0,13,2024-02-29
360350,KOSDAQ,,228532631250.0,2,33200.0,187977404000.0,14,2024-02-29
022100,KOSPI,,222932287160.0,20,50400.0,7662550341600.0,15,2024-02-29
000270,KOSPI,,221208749111.6,20,84100.0,33811917472300.0,16,2024-02-29
417200,KOSDAQ,,204704570116.66666,18,31200.0,2110762960800.0,17,2024-02-29
473050,KOSDAQ,,204453367400.0,1,2015.0,14125150000.0,18,2024-02-29
196170,KOSDAQ,,200793869340.0,20,74500.0,3856925047000.0,19,2024-02-29
454910,KOSPI,,197762993555.0,20,81700.0,5295792366000.0,20,2024-02-29
003670,KOSPI,,190332594400.0,20,323000.0,25020620060000.0,21,2024-02-29
028300,KOSDAQ,,183762596310.0,20,32900.0,4244842618800.0,22,2024-02-29
035420,KOSPI,,171056471185.6,20,213000.0,34593030522000.0,23,2024-02-29
452430,KOSDAQ,,149122467216.66666,3,41950.0,327246748200.0,24,2024-02-29
068270,KOSPI,,147756033454.0,20,162600.0,23805090402000.0,25,2024-02-29
068100,KOSDAQ,,146661796080.0,2,13100.0,130208943400.0,26,2024-02-29
452400,KOSDAQ,,140065593764.2857,7,37100.0,336549978800.0,27,2024-02-29
105760,KOSDAQ,,139907941916.25,8,23350.0,218450574750.0,28,2024-02-29
