ticker,market,name,adv,adv_days,close,market_cap,rank,as_of
005930,KOSPI,,878165156588.5,20,61900.0,369529539845000.0,1,2023-04-28
086520,KOSDAQ,,793908281760.0,20,165900.0,4190223397500.0,2,2023-04-28
247540,KOSDAQ,,654125382595.0,20,121800.0,11912203699200.0,3,2023-04-28
005490,KOSPI,,505418657200.0,20,298500.0,25244512155000.0,4,2023-04-28
066970,KOSDAQ,,451821753000.0,20,221000.0,7960047836000.0,5,2023-04-28
003670,KOSPI,,396917896867.25,20,228000.0,17661614160000.0,6,2023-04-28
000660,KOSPI,,360689015806.8,20,90800.0,66102614742000.0,7,2023-04-28
006400,KOSPI,,214040329319.8,20,711000.0,48891580830000.0,8,2023-04-28
096770,KOSPI,,212326849025.0,20,162600.0,15034900706400.0,9,2023-04-28
041510,KOSDAQ,,211550276450.0,20,90100.0,2145037820100.0,10,2023-04-28
373220,KOSPI,,210183927304.2,20,542000.0,126828000000000.0,11,2023-04-28
051910,KOSPI,,189946706211.15,20,681000.0,48073385583000.0,12,2023-04-28
001570,KOSPI,,188458009062.5,20,26650.0,1547033486050.0,13,2023-04-28
277810,KOSDAQ,,184866051445.0,20,76400.0,1450151379600.0,14,2023-04-28
016790,KOSDAQ,,175936576212.5,20,15370.0,720321858910.0,15,2023-04-28
005420,KOSPI,,165703722685.0,20,25200.0,882207345600.0,16,2023-04-28
035420,KOSPI,,163822997565.65,20,219500.0,36008774157500.0,17,2023-04-28
005070,KOSPI,,155871633095.0,20,67900.0,2081186332400.0,18,2023-04-28
034020,KOSPI,,132061646892.0,20,15710.0,10027819198430.0,19,2023-04-28
064350,KOSPI,,131527848410.0,20,26400.0,2881356535200.0,20,2023-04-28
035720,KOSPI,,130491210610.0,20,68000.0,30288810852000.0,21,2023-04-28
108860,KOSDAQ,,128896161259.0,20,14260.0,320996307600.0,22,2023-04-28
058610,KOSDAQ,,128351198821.0,20,18850.0,418043236000.0,23,2023-04-28
358570,KOSDAQ,,126882821617.5,8,20250.0,445585050000.0,24,2023-04-28
005380,KOSPI,,126468862445.0,20,170500.0,36430425883500.0,25,2023-04-28
009520,KOSDAQ,,125332520456.0,20,8680.0,361458662040.0,26,2023-04-28
005950,KOSPI,,124507531682.5,20,21450.0,599732218800.0,27,2023-04-28
022100,KOSDAQ,,118689013815.0,20,6560.0,997347822240.0,28,2023-04-28
270520,KOSDAQ,,111060773868.0,20,4155.0,152807749425.0,29,2023-04-28
000270,KOSPI,,109154540584.1,20,71300.0,28902406641100.0,30,2023-04-28
095500,KOSDAQ,,108792999447.5,20,17970.0,557249682030.0,31,2023-04-28
066570,KOSPI,,106033518265.0,20,102000.0,16692077028000.0,32,2023-04-28
121600,KOSDAQ,,102692372285.0,20,93700.0,1016488802100.0,33,2023-04-28
064550,KOSDAQ,,97229661055.0,20,33200.0,856901661200.0,34,2023-04-28
074610,KOSPI,,95857530352.25,20,4700.0,274187688200.0,35,2023-04-28
068270,KOSPI,,93310730574.0,20,166400.0,23429986944000.0,36,2023-04-28
131400,KOSDAQ,,92916421886.25,20,1634.0,52398198594.0,37,2023-04-28
000990,KOSPI,,92538694145.0,20,46450.0,2062314412600.0,38,2023-04-28
012450,KOSPI,,90214992153.2,20,83400.0,4222542000000.0,39,2023-04-28
365340,KOSDAQ,,88835434360.0,20,122400.0,1460214741600.0,40,2023-04-28
281740,KOSDAQ,,87922653928.0,20,5690.0,374006818120.0,41,2023-04-28
086960,KOSDAQ,,86581025787.3,20,2290.0,189902591840.0,42,2023-04-28
424980,KOSDAQ,,86180106800.0,1,20200.0,119561578000.0,43,2023-04-28
015750,KOSDAQ,,85796231177.0,20,5260.0,420800000000.0,44,2023-04-28
361610,KOSPI,,81819317385.0,20,73500.0,5240373012000.0,45,2023-04-28
418420,KOSDAQ,,81035475412.3077,13,5420.0,154153965220.0,46,2023-04-28
352820,KOSPI,,80606455695.0,20,189500.0,7836466836500.0,47,2023-04-28
348340,KOSDAQ,,79341916672.5,20,23100.0,238750604400.0,48,2023-04-28
418550,KOSDAQ,,77947906617.64706,17,21100.0,661195360300.0,49,2023-04-28
323990,KOSDAQ,,76059307720.0,20,36350.0,553356050000.0,50,2023-04-28
101670,KOSDAQ,,75640441790.5,20,19280.0,430587007280.0,51,2023-04-28
009830,KOSPI,,74011530092.5,20,47150.0,9018781133550.0,52,2023-04-28
304100,KOSDAQ,,73649137535.0,20,25250.0,273205176750.0,53,2023-04-28
105560,KOSPI,,73230720038.25,20,55500.0,22693787274000.0,54,2023-04-28
093230,KOSPI,,72830805725.75,20,913.0,96364657510.0,55,2023-04-28
091990,KOSDAQ,,71538759965.0,20,59700.0,9447066623400.0,56,2023-04-28
112040,KOSDAQ,,69402104477.5,20,46100.0,1558039948200.0,57,2023-04-28
394280,KOSDAQ,,69149428759.5,20,18240.0,385969544640.0,58,2023-04-28
047810,KOSPI,,68135139927.5,20,47100.0,4591077539700.0,59,2023-04-28
