ticker,market,name,adv,adv_days,close,market_cap,rank,as_of
005930,KOSPI,,982032519614.0,20,73000.0,435794126150000.0,1,2022-04-29
000660,KOSPI,,449812565184.25,20,123000.0,89544290895000.0,2,2022-04-29
249420,KOSPI,,360926003132.5,20,47450.0,1129465873250.0,3,2022-04-29
373220,KOSPI,,304742935475.0,20,548000.0,128232000000000.0,4,2022-04-29
011200,KOSPI,,274023466840.5,20,23200.0,11345716307200.0,5,2022-04-29
035720,KOSPI,,202822543876.4,20,88000.0,39239727120000.0,6,2022-04-29
035420,KOSPI,,185501641588.5,20,327000.0,53644050795000.0,7,2022-04-29
034020,KOSPI,,182807193630.0,20,17300.0,9034469837000.0,8,2022-04-29
051910,KOSPI,,171872199772.0,20,639000.0,45108507177000.0,9,2022-04-29
011700,KOSPI,,170139440697.5,20,3850.0,124917681350.0,10,2022-04-29
006400,KOSPI,,166776226576.3,20,568000.0,39058253040000.0,11,2022-04-29
006910,KOSDAQ,,150388457955.0,20,3925.0,192834559200.0,12,2022-04-29
005380,KOSPI,,145632257489.8,20,186500.0,39849116875500.0,13,2022-04-29
019170,KOSPI,,139305934050.0,20,25450.0,1348467995500.0,14,2022-04-29
247540,KOSDAQ,,124323061905.0,20,325600.0,7462578129600.0,15,2022-04-29
066570,KOSPI,,124168617400.0,20,125000.0,20455976750000.0,16,2022-04-29
011070,KOSPI,,123305247475.0,20,335000.0,7928480845000.0,17,2022-04-29
066970,KOSDAQ,,121426305100.0,20,182700.0,6359835232800.0,18,2022-04-29
016380,KOSPI,,119579364353.5,20,10200.0,1020090749400.0,19,2022-04-29
389140,KOSDAQ,,118299711750.0,1,38550.0,394144259250.0,20,2022-04-29
053050,KOSDAQ,,115899857047.75,20,3525.0,105706279425.0,21,2022-04-29
000270,KOSPI,,108881828159.4,20,78200.0,31699413735400.0,22,2022-04-29
112040,KOSDAQ,,106408077940.0,20,136400.0,4545157355200.0,23,2022-04-29
053800,KOSDAQ,,101506512385.0,20,79100.0,792095930500.0,24,2022-04-29
027710,KOSDAQ,,93607814847.25,20,2270.0,252915682000.0,25,2022-04-29
090710,KOSDAQ,,91308731327.45,20,855.0,139339946790.0,26,2022-04-29
096770,KOSPI,,88907990000.0,20,226500.0,20943450246000.0,27,2022-04-29
009150,KOSPI,,86822179600.0,20,168000.0,12548540928000.0,28,2022-04-29
117580,KOSPI,,85754711170.0,20,9180.0,252450000000.0,29,2022-04-29
048410,KOSDAQ,,83173434625.0,20,31350.0,1212518307000.0,30,2022-04-29
005490,KOSPI,,82971970413.0,20,268500.0,23409665197500.0,31,2022-04-29
323410,KOSPI,,79930871051.4,20,42350.0,20122993686950.0,32,2022-04-29
105560,KOSPI,,79900711907.2,20,61200.0,25447444704000.0,33,2022-04-29
094820,KOSDAQ,,79508794245.0,20,15550.0,234473924950.0,34,2022-04-29
