ticker,market,name,adv,adv_days,close,market_cap,rank,as_of
005930,KOSPI,,806643097938.95,20,59200.0,353411126960000.0,1,2023-02-28
323410,KOSPI,,235287258847.5,20,27650.0,13178928358050.0,2,2023-02-28
000660,KOSPI,,213342537204.3,20,81000.0,58968191565000.0,3,2023-02-28
373220,KOSPI,,199926514510.2,20,559000.0,130806000000000.0,4,2023-02-28
003670,KOSPI,,184606581447.95,20,206000.0,15957423320000.0,5,2023-02-28
035420,KOSPI,,175143287334.6,20,185500.0,30431105267500.0,6,2023-02-28
247540,KOSDAQ,,170884026835.0,20,104400.0,10210460313600.0,7,2023-02-28
005490,KOSPI,,170514980233.1,20,286500.0,24229657395000.0,8,2023-02-28
066970,KOSDAQ,,168365025325.0,20,203500.0,7311676856000.0,9,2023-02-28
041510,KOSDAQ,,165062320890.0,20,79200.0,1885058287200.0,10,2023-02-28
086520,KOSDAQ,,162685050850.0,20,124200.0,3123206602200.0,11,2023-02-28
006400,KOSPI,,156247209512.55,20,706000.0,48547758180000.0,12,2023-02-28
035720,KOSPI,,129668838065.25,20,56000.0,24938815328000.0,13,2023-02-28
277810,KOSDAQ,,129578455770.0,20,32050.0,537934667650.0,14,2023-02-28
051910,KOSPI,,124173832606.2,20,686000.0,48426347298000.0,15,2023-02-28
411080,KOSDAQ,,103213599452.5,4,24900.0,375871426200.0,16,2023-02-28
001570,KOSPI,,102063532600.0,20,30150.0,1750208615550.0,17,2023-02-28
005380,KOSPI,,95105313635.5,20,164500.0,35148416761500.0,18,2023-02-28
108860,KOSDAQ,,92568578401.0,20,5560.0,125157045600.0,19,2023-02-28
000270,KOSPI,,89384952067.9,20,65100.0,26389153889700.0,20,2023-02-28
254490,KOSDAQ,,86543763035.0,8,19470.0,281107860000.0,21,2023-02-28
105560,KOSPI,,80849269622.45,20,52100.0,21303537242800.0,22,2023-02-28
419530,KOSDAQ,,80203834194.2,20,23450.0,201457308500.0,23,2023-02-28
086960,KOSDAQ,,78744684070.7,20,6320.0,140503206400.0,24,2023-02-28
096770,KOSPI,,77961915242.5,20,170500.0,15765378662000.0,25,2023-02-28
064350,KOSPI,,76436871770.0,20,29200.0,3186954955600.0,26,2023-02-28
066570,KOSPI,,76050617265.0,20,97200.0,15906567520800.0,27,2023-02-28
394280,KOSDAQ,,75543858031.5,20,8850.0,184925387400.0,28,2023-02-28
304100,KOSDAQ,,74167079044.5,20,8600.0,87879358000.0,29,2023-02-28
009830,KOSPI,,73195106290.0,20,48150.0,9210059630550.0,30,2023-02-28
377300,KOSPI,,73013166735.0,20,63600.0,8439755298000.0,31,2023-02-28
417860,KOSDAQ,,70456901412.5,8,46800.0,181573470000.0,32,2023-02-28
112040,KOSDAQ,,66555075670.0,20,37700.0,1274145467400.0,33,2023-02-28
006220,KOSPI,,65135894249.0,20,10700.0,343777881800.0,34,2023-02-28
352820,KOSPI,,64872686035.0,20,145000.0,5996241115000.0,35,2023-02-28
086790,KOSPI,,64690699120.5,20,45350.0,13419222636600.0,36,2023-02-28
402030,KOSDAQ,,62733872272.5,20,19000.0,107928436000.0,37,2023-02-28
055550,KOSPI,,62173512742.2,20,37900.0,19440203564900.0,38,2023-02-28
095500,KOSDAQ,,61551988466.0,20,18500.0,573684981500.0,39,2023-02-28
068270,KOSPI,,61042761604.0,20,172000.0,24218496120000.0,40,2023-02-28
048260,KOSDAQ,,59903947775.0,20,111700.0,1656189750800.0,41,2023-02-28
012450,KOSPI,,59560291775.3,20,68100.0,3447903000000.0,42,2023-02-28
011070,KOSPI,,57641577075.8,20,284500.0,6733291941500.0,43,2023-02-28
450140,KOSPI,,57278378801.42857,7,5140.0,322675065000.0,44,2023-02-28
034020,KOSPI,,55408469824.0,20,15900.0,10149097724700.0,45,2023-02-28
417180,KOSDAQ,,55401129036.8421,19,7860.0,103882664640.0,46,2023-02-28
407400,KOSDAQ,,55263453860.0,5,16900.0,134167917000.0,47,2023-02-28
