ticker,market,name,adv,adv_days,close,market_cap,rank,as_of
005930,KOSPI,,1628800132451.4,20,84100.0,502058712455000.0,1,2024-06-28
000660,KOSPI,,732054445071.5,20,179200.0,130458023808000.0,2,2024-06-28
295310,KOSDAQ,,533753156780.0,1,20200.0,240419006200.0,3,2024-06-28
160190,KOSDAQ,,422255593010.0,1,15850.0,489574800000.0,4,2024-06-28
042700,KOSPI,,360656508910.0,20,144900.0,14104464859800.0,5,2024-06-28
464080,KOSDAQ,,326271926345.0,2,14420.0,252770198800.0,6,2024-06-28
462510,KOSDAQ,,318239490027.5,4,24550.0,212375544250.0,7,2024-06-28
028300,KOSDAQ,,282478127996.7,20,97000.0,12688767977000.0,8,2024-06-28
196170,KOSDAQ,,245954827990.0,20,170600.0,9043817856800.0,9,2024-06-28
005380,KOSPI,,238962618115.3,20,216000.0,45690805296000.0,10,2024-06-28
348370,KOSDAQ,,219399380675.0,20,317000.0,5832313405000.0,11,2024-06-28
443060,KOSPI,,200154054250.0,12,180600.0,8027670000000.0,12,2024-06-28
007660,KOSPI,,189178542607.5,20,40100.0,2536181401900.0,13,2024-06-28
001440,KOSPI,,186166203303.5,20,10720.0,1998715056000.0,14,2024-06-28
086520,KOSDAQ,,183251462665.0,20,566000.0,15071260088000.0,15,2024-06-28
232140,KOSDAQ,,178813260388.0,20,7390.0,606315136500.0,16,2024-06-28
010120,KOSPI,,178672887865.0,20,93000.0,2790000000000.0,17,2024-06-28
267260,KOSPI,,173260520217.5,20,185300.0,6679534115500.0,18,2024-06-28
012450,KOSPI,,169795987434.65,20,228000.0,11543640000000.0,19,2024-06-28
000270,KOSPI,,160214729884.3,20,101800.0,40928099865400.0,20,2024-06-28
247540,KOSDAQ,,145014871385.0,20,245500.0,24010229952000.0,21,2024-06-28
036460,KOSPI,,144502641920.0,20,26100.0,2409369300000.0,22,2024-06-28
005490,KOSPI,,144346715600.0,20,398500.0,33701635155000.0,23,2024-06-28
